,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
4424,5.0,76.33333333,2.0,0.0,36.0,1420.547902,0.015384615,0.042694342999999996,0.0,0.0,May,3,2,1,4,Returning_Visitor,False,0
8588,9.0,474.0,0.0,0.0,19.0,805.65,0.001242236,0.019397993,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,0
2257,3.0,76.5,2.0,66.0,16.0,315.3666667,0.0,0.014736842,0.0,0.0,May,3,2,1,3,Returning_Visitor,True,0
4072,5.0,210.7777778,3.0,215.0,33.0,1887.6944440000002,0.008571429,0.032380952000000005,11.69485714,0.0,May,3,2,3,13,Returning_Visitor,False,1
5574,4.0,49.3,0.0,0.0,9.0,283.7,0.018181818,0.036363636,0.0,0.0,June,1,1,3,3,Returning_Visitor,False,0
11719,3.0,41.5,0.0,0.0,5.0,68.75,0.0,0.0375,0.0,0.0,Nov,1,2,1,8,New_Visitor,False,0
5355,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,1,1,3,3,Returning_Visitor,False,0
8418,6.0,257.5,0.0,0.0,37.0,2533.333333,0.014634146,0.031707317,6.651334682999999,0.0,Nov,2,2,3,1,Returning_Visitor,False,1
6093,0.0,0.0,0.0,0.0,8.0,286.7,0.05,0.075,0.0,0.0,Jul,3,2,1,1,Returning_Visitor,False,0
7935,2.0,136.4,0.0,0.0,41.0,1275.26927,0.0,0.013461741999999999,0.0,0.0,Nov,3,2,4,3,Returning_Visitor,True,0
12070,3.0,118.5,0.0,0.0,11.0,241.625,0.0,0.012727273,0.0,0.0,Dec,3,2,3,1,Returning_Visitor,True,0
1519,10.0,382.8333333,4.0,319.3,72.0,4163.797619,0.000297619,0.010912698,12.0921619,0.0,Mar,2,2,6,2,Returning_Visitor,False,1
10079,0.0,0.0,1.0,17.75,65.0,6203.690476,0.007395833,0.027280667999999998,0.0,0.0,Dec,2,1,1,2,Returning_Visitor,False,0
1378,1.0,9.5,0.0,0.0,25.0,674.25,0.0,0.017307692,0.0,0.0,Mar,2,2,7,2,Returning_Visitor,False,0
5672,0.0,0.0,0.0,0.0,31.0,464.9333333000001,0.006451613,0.033870968,0.0,0.0,June,2,2,3,3,Returning_Visitor,False,0
2587,8.0,63.0,0.0,0.0,36.0,1500.380952,0.010810811000000002,0.01981982,14.33124324,0.0,May,2,2,2,4,Returning_Visitor,False,0
12037,0.0,0.0,0.0,0.0,32.0,2371.122222,0.0,0.012903226,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,0
5621,0.0,0.0,0.0,0.0,37.0,1489.590909,0.009459459,0.03816999,0.0,0.0,Sep,3,2,2,4,Returning_Visitor,False,0
10131,7.0,109.04166670000001,0.0,0.0,35.0,1136.083333,0.0,0.013157895,46.21605051,0.0,Nov,3,2,3,3,Returning_Visitor,False,1
10153,0.0,0.0,0.0,0.0,108.0,4590.431277000001,0.005555556,0.022751322999999997,0.0,0.0,Nov,2,2,2,1,Returning_Visitor,False,0
5842,0.0,0.0,0.0,0.0,6.0,1156.5,0.0,0.033333333,0.0,0.0,Nov,2,2,1,20,Returning_Visitor,False,0
7122,4.0,130.3,2.0,5.0,74.0,1903.45,0.005,0.019107143,0.0,0.0,Aug,2,2,9,13,Returning_Visitor,False,0
5832,6.0,88.28,0.0,0.0,17.0,310.9714286,0.031578947,0.035247209,0.0,0.0,Oct,3,2,1,13,Returning_Visitor,False,0
4888,5.0,105.5,0.0,0.0,16.0,733.252381,0.0,0.006862745,0.0,0.0,May,3,2,1,6,New_Visitor,False,0
5904,1.0,18.2,0.0,0.0,6.0,32.2,0.085714286,0.10952381,0.0,0.0,June,1,1,1,3,Returning_Visitor,False,0
522,0.0,0.0,0.0,0.0,26.0,694.3,0.023076923,0.036410256,0.0,0.0,Mar,3,2,2,3,Returning_Visitor,True,0
8043,0.0,0.0,0.0,0.0,12.0,279.547619,0.0,0.019047619,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,False,0
3607,0.0,0.0,0.0,0.0,14.0,632.0,0.028571429,0.042857143,0.0,0.0,May,2,2,3,3,Returning_Visitor,False,0
234,2.0,154.0,0.0,0.0,18.0,367.25,0.005263158,0.04421052599999999,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,True,0
3796,1.0,49.0,0.0,0.0,4.0,2210.5,0.0,0.013333333000000001,0.0,0.0,May,1,1,1,3,Returning_Visitor,True,0
6318,2.0,69.0,0.0,0.0,51.0,2103.628837,0.0,0.015384615,40.659727000000004,0.0,Sep,2,2,4,13,Returning_Visitor,False,1
7094,5.0,473.16666669999995,2.0,195.4,111.0,4022.8121479999995,0.003571429,0.012351425,0.0,0.0,Aug,3,2,9,5,Returning_Visitor,False,0
1948,0.0,0.0,0.0,0.0,8.0,233.66666669999998,0.025,0.0875,0.0,0.0,Mar,2,2,3,13,Returning_Visitor,False,0
6361,3.0,29.44,1.0,0.0,4.0,15.24,0.0,0.039583333,0.0,0.0,Sep,2,2,8,2,Returning_Visitor,False,1
11585,5.0,172.8492647,0.0,0.0,33.0,2002.814281,0.0,0.029566568999999997,18.13388282,0.0,Nov,2,2,1,11,Returning_Visitor,False,0
6091,0.0,0.0,0.0,0.0,6.0,111.6,0.0,0.016666667,24.9184548,0.0,Oct,1,2,3,2,Returning_Visitor,True,1
11192,7.0,214.25,0.0,0.0,118.0,2652.552904,0.001652893,0.010020661,0.0,0.0,Nov,2,2,4,10,Returning_Visitor,False,0
2224,1.0,0.0,0.0,0.0,19.0,867.8333332999998,0.015,0.028333333,0.0,0.0,May,2,2,7,6,Returning_Visitor,False,0
5571,4.0,601.9,0.0,0.0,41.0,2517.583333,0.007751938000000001,0.013881932,20.55494533,0.0,Sep,3,2,1,1,Returning_Visitor,False,1
4523,0.0,0.0,0.0,0.0,16.0,819.1666667000001,0.0,0.0125,24.73875,0.0,May,2,2,5,2,New_Visitor,False,1
5793,0.0,0.0,0.0,0.0,30.0,1500.213333,0.0,0.003333333,0.0,0.0,Oct,2,6,1,1,Returning_Visitor,False,0
10827,7.0,167.375,6.0,135.0,155.0,4263.977734,0.005373737,0.012004543000000001,112.6661365,0.0,Nov,1,2,1,2,Returning_Visitor,False,1
5738,0.0,0.0,0.0,0.0,103.0,3357.053333,0.015533981,0.043527508,0.0,0.0,Sep,2,2,4,1,Returning_Visitor,False,0
2624,0.0,0.0,0.0,0.0,9.0,531.0,0.0,0.011111111000000002,0.0,0.8,May,4,1,1,2,Returning_Visitor,False,0
4728,2.0,67.66666667,1.0,17.0,7.0,258.0,0.0,0.022222222000000003,0.0,0.0,May,1,1,8,4,Returning_Visitor,False,0
7818,4.0,97.8,0.0,0.0,53.0,1228.289524,0.02345679,0.042026749,0.0,0.0,Aug,1,1,2,3,Returning_Visitor,False,0
8859,0.0,0.0,0.0,0.0,8.0,122.75,0.0,0.028571429,0.0,0.0,Nov,3,2,1,2,New_Visitor,False,0
12222,0.0,0.0,0.0,0.0,18.0,541.9166667000001,0.0,0.015686275,0.0,0.0,Nov,3,2,1,2,New_Visitor,True,0
11231,0.0,0.0,0.0,0.0,7.0,1544.75,0.014285714,0.033333333,0.0,0.0,Dec,1,1,3,1,Returning_Visitor,False,0
11054,0.0,0.0,0.0,0.0,46.0,2158.5,0.019565217,0.032246377,0.0,0.0,Nov,1,2,7,2,Returning_Visitor,False,0
2437,0.0,0.0,0.0,0.0,2.0,40.0,0.0,0.1,0.0,0.0,May,3,2,3,4,Returning_Visitor,False,0
6056,0.0,0.0,0.0,0.0,27.0,263.2666667,0.0,0.038518519,0.0,0.0,June,2,2,1,3,Returning_Visitor,False,0
6352,0.0,0.0,0.0,0.0,13.0,323.3,0.084615385,0.102564103,0.0,0.0,June,3,2,1,1,Returning_Visitor,False,0
3167,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,0
1809,4.0,485.33333330000005,2.0,18.0,19.0,345.3833333,0.0,0.005797101,0.0,0.0,Mar,3,2,3,8,New_Visitor,True,0
9981,18.0,261.1619048,0.0,0.0,58.0,1992.7173079999998,0.008955224,0.015829186999999998,0.0,0.0,Nov,3,2,6,2,Returning_Visitor,False,0
7161,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Jul,1,1,3,4,Returning_Visitor,True,0
5086,0.0,0.0,0.0,0.0,6.0,1563.0,0.0,0.011111111000000002,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,0
9935,2.0,90.0,1.0,48.5,40.0,3789.583333,0.0,0.023170732000000003,0.0,0.0,Dec,2,2,4,2,Returning_Visitor,True,0
7016,0.0,0.0,0.0,0.0,1.0,19.2,0.0,0.1,0.0,0.0,Aug,1,1,1,1,Returning_Visitor,True,0
9618,0.0,0.0,0.0,0.0,10.0,328.5,0.0,0.041666667000000004,0.0,0.0,Nov,2,2,7,6,Returning_Visitor,False,0
4945,2.0,683.0,0.0,0.0,16.0,1215.766667,0.0,0.005882353000000001,30.57647059,0.0,May,2,2,1,4,New_Visitor,False,1
6046,11.0,110.78666670000001,5.0,89.1,230.0,9050.459481999998,0.0067226890000000004,0.01755845,2.664994971,0.0,June,2,2,6,1,Returning_Visitor,False,0
11407,6.0,60.13636364,2.0,522.1666667,83.0,3708.383949,0.0024200520000000002,0.012547833000000001,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,True,0
6919,3.0,35.4,0.0,0.0,27.0,473.08333330000005,0.0,0.028965517000000003,0.0,0.0,Nov,2,2,6,1,Returning_Visitor,False,0
5590,0.0,0.0,0.0,0.0,4.0,86.36,0.0625,0.11875,0.0,0.0,Aug,3,2,4,1,Returning_Visitor,True,0
7226,11.0,280.33666669999997,0.0,0.0,20.0,337.85333330000003,0.0,0.016296296000000002,0.0,0.0,Sep,2,2,2,5,New_Visitor,False,0
1228,0.0,0.0,0.0,0.0,40.0,1530.248485,0.005128205,0.029795821,0.0,0.0,Mar,3,2,1,2,Returning_Visitor,False,0
11224,1.0,2.0,0.0,0.0,6.0,106.75,0.033333333,0.04444444400000001,0.0,0.0,Nov,3,2,3,3,Returning_Visitor,False,0
6846,2.0,91.65,0.0,0.0,11.0,553.3433332999999,0.015384615,0.023589744,11.62063524,0.0,Oct,1,1,3,4,Returning_Visitor,True,0
8244,5.0,110.95,0.0,0.0,23.0,448.25,0.024,0.043333332999999995,0.0,0.0,Nov,3,2,8,11,Returning_Visitor,False,0
6555,2.0,217.8666667,0.0,0.0,15.0,614.6409524000001,0.0,0.027777778,0.0,0.0,Nov,1,1,2,2,Returning_Visitor,False,0
159,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Feb,3,2,3,3,Returning_Visitor,False,0
8851,0.0,0.0,0.0,0.0,8.0,95.0,0.025,0.058333333,0.0,0.0,Dec,2,4,7,1,Returning_Visitor,False,0
1589,2.0,124.0,0.0,0.0,13.0,495.0,0.0,0.028571429,0.0,0.0,Mar,2,4,5,1,Returning_Visitor,False,0
12132,0.0,0.0,2.0,407.5,14.0,1043.15,0.05,0.08125,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,True,0
11692,2.0,11.0,0.0,0.0,14.0,249.66666669999998,0.0,0.033333333,0.0,0.0,Nov,4,2,1,3,Returning_Visitor,False,1
11669,2.0,26.0,1.0,6.0,103.0,3400.248897,0.014692557,0.025598706000000002,0.0,0.0,Nov,3,2,9,13,Returning_Visitor,True,0
11501,4.0,45.83333333,0.0,0.0,70.0,1692.257143,0.0,0.014555556,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,0
6687,6.0,446.38333330000006,0.0,0.0,28.0,789.1266667,0.01,0.012860238000000001,37.547416399999996,0.0,Nov,2,2,1,2,Returning_Visitor,False,0
11514,4.0,100.75,0.0,0.0,11.0,221.375,0.0,0.015384615,0.0,0.0,Nov,2,2,3,2,New_Visitor,True,0
9291,8.0,269.0416667,3.0,64.5,171.0,6400.430101,0.006967985,0.017556729,4.2133642039999994,0.0,Nov,1,1,1,1,Returning_Visitor,False,1
7480,7.0,140.5733333,1.0,108.8,43.0,1912.751905,0.008333333,0.007777778000000001,19.64189593,0.0,Nov,3,2,6,5,Returning_Visitor,False,0
11410,0.0,0.0,0.0,0.0,19.0,194.75,0.005263158,0.031578947,0.0,0.0,Dec,3,2,4,1,Returning_Visitor,False,0
1556,7.0,230.16666669999998,3.0,222.0,140.0,8961.407670999999,0.00137931,0.012980563999999998,0.0,0.0,Mar,2,5,2,1,Returning_Visitor,True,0
2828,0.0,0.0,0.0,0.0,8.0,412.1666667,0.0,0.0125,0.0,0.0,May,3,2,4,6,New_Visitor,False,0
436,0.0,0.0,0.0,0.0,21.0,517.4238095,0.019047619,0.025,0.0,0.0,Mar,2,5,2,1,Returning_Visitor,False,0
5789,0.0,0.0,0.0,0.0,15.0,203.35,0.025,0.066666667,0.0,0.0,Sep,2,2,3,3,Returning_Visitor,False,0
10061,0.0,0.0,0.0,0.0,4.0,10.0,0.1,0.15,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,0
1588,0.0,0.0,0.0,0.0,5.0,218.0,0.0,0.04,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,0
7398,9.0,352.2333333,0.0,0.0,49.0,2268.900677,0.0,0.017407407,0.0,0.0,Aug,1,2,9,2,Returning_Visitor,False,0
2780,0.0,0.0,0.0,0.0,13.0,178.83333330000002,0.0,0.038461537999999997,0.0,0.6,May,2,2,1,2,Returning_Visitor,False,0
11306,1.0,7.0,2.0,12.0,5.0,412.25,0.0,0.0375,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,0
5686,2.0,23.8,0.0,0.0,6.0,135.2,0.0,0.025,0.0,0.0,Sep,2,5,3,1,New_Visitor,False,0
3965,0.0,0.0,0.0,0.0,7.0,380.0,0.014285714,0.074285714,0.0,0.0,May,2,4,7,1,Returning_Visitor,True,0
4727,1.0,5.0,0.0,0.0,12.0,2054.333333,0.0,0.015384615,0.0,0.0,May,2,2,9,1,Returning_Visitor,False,0
1238,0.0,0.0,0.0,0.0,6.0,193.0,0.0,0.033333333,0.0,0.0,Mar,4,1,3,3,Returning_Visitor,True,0
2951,1.0,3.5,0.0,0.0,11.0,332.5,0.0,0.011111111000000002,0.0,0.2,May,2,2,2,2,Returning_Visitor,False,0
9009,0.0,0.0,0.0,0.0,21.0,1050.25,0.0,0.028571429,0.0,0.0,Nov,2,2,6,2,Returning_Visitor,True,0
9535,0.0,0.0,0.0,0.0,64.0,1690.778409,0.014285714,0.025219349,0.0,0.0,Dec,1,1,3,2,Returning_Visitor,False,0
1497,9.0,298.6666667,0.0,0.0,27.0,1084.5,0.0,0.010784314,22.96411765,0.0,Mar,2,2,1,8,New_Visitor,False,0
6465,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Oct,1,1,1,1,New_Visitor,True,0
7355,4.0,34.4,0.0,0.0,12.0,189.43333330000002,0.0,0.014285714,0.0,0.0,Sep,2,10,4,4,New_Visitor,False,0
7823,0.0,0.0,0.0,0.0,4.0,75.4,0.1,0.125,0.0,0.0,Nov,3,3,1,3,Returning_Visitor,False,0
7547,3.0,149.06666669999998,0.0,0.0,19.0,285.6166667,0.019047619,0.019047619,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,0
7913,0.0,0.0,0.0,0.0,31.0,502.96666669999996,0.012903226,0.04516129,0.0,0.0,Oct,2,2,2,1,Returning_Visitor,False,0
10553,3.0,197.5,0.0,0.0,15.0,343.25,0.011764706000000002,0.029411765,0.0,0.0,Dec,2,4,4,2,Returning_Visitor,False,0
5185,9.0,134.7666667,0.0,0.0,17.0,347.547619,0.024242424,0.042121212000000005,0.0,0.0,May,3,2,4,4,Returning_Visitor,False,0
5647,0.0,0.0,0.0,0.0,5.0,87.6,0.0,0.04,0.0,0.0,Aug,2,4,1,1,Returning_Visitor,False,0
11578,0.0,0.0,2.0,18.0,1.0,0.0,0.066666667,0.133333333,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,0
5242,2.0,30.5,2.0,18.0,15.0,1518.097619,0.0,0.031764706000000004,31.75764706,0.0,May,2,2,8,2,Returning_Visitor,False,1
2130,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,2,4,1,3,Returning_Visitor,False,0
2092,0.0,0.0,0.0,0.0,24.0,654.0666667,0.0,0.001449275,0.0,0.8,May,3,2,1,2,Returning_Visitor,False,0
5409,1.0,20.0,0.0,0.0,18.0,512.8333333,0.021052632,0.046491227999999996,4.308315789,0.0,May,1,1,3,3,Returning_Visitor,False,0
187,10.0,293.77820510000004,2.0,153.0,96.0,3283.1667390000002,0.001960784,0.013509413999999999,0.0,0.0,Mar,3,2,6,2,Returning_Visitor,True,0
7938,5.0,143.4428571,1.0,19.6,184.0,3579.7859,0.0,0.00381931,138.3208342,0.0,Oct,2,2,3,20,Returning_Visitor,False,0
3655,1.0,68.0,0.0,0.0,20.0,870.6666667000002,0.0,0.020175439,0.0,0.0,May,2,4,3,3,Returning_Visitor,False,0
3426,0.0,0.0,1.0,232.0,16.0,343.2,0.0,0.006666666999999999,0.0,0.4,May,2,2,1,2,Returning_Visitor,False,0
9462,2.0,109.0,0.0,0.0,9.0,652.5,0.0,0.036363636,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,False,0
1381,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,1,1,4,1,Returning_Visitor,False,0
9634,0.0,0.0,1.0,14.75,30.0,2445.066667,0.033333333,0.026888889,0.0,0.0,Dec,3,2,3,3,Returning_Visitor,False,0
8605,0.0,0.0,0.0,0.0,11.0,271.0,0.018181818,0.036363636,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,0
7427,0.0,0.0,0.0,0.0,75.0,2532.9606559999997,0.004266667,0.030748538,0.0,0.0,Aug,1,6,1,1,Returning_Visitor,False,0
5037,0.0,0.0,0.0,0.0,70.0,2083.3,0.000980392,0.0052521009999999995,0.0,0.0,May,2,2,7,2,Returning_Visitor,False,0
4897,6.0,595.1,3.0,1439.0,19.0,1119.716667,0.0,0.016666667,0.0,0.0,May,1,1,8,2,Returning_Visitor,False,0
3175,3.0,25.08333333,0.0,0.0,25.0,304.5,0.0,0.0074074069999999995,0.0,0.0,May,2,2,3,13,Returning_Visitor,False,0
9836,1.0,6.0,0.0,0.0,14.0,1626.0,0.051282050999999995,0.092307692,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,False,0
8448,0.0,0.0,0.0,0.0,14.0,424.33333330000005,0.0,0.007142857,0.0,0.0,Dec,2,2,2,13,Returning_Visitor,False,0
12202,0.0,0.0,0.0,0.0,7.0,389.1666667,0.0,0.021428571,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,True,1
10141,0.0,0.0,0.0,0.0,9.0,396.1666667,0.0,0.022222222000000003,0.0,0.0,Nov,3,2,8,13,Other,False,0
2235,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,1,1,4,3,Returning_Visitor,False,0
8068,1.0,26.5,0.0,0.0,71.0,1260.441758,0.001449275,0.008792270999999999,3.74015068,0.0,Nov,2,2,1,1,Returning_Visitor,False,1
4236,0.0,0.0,0.0,0.0,3.0,70.0,0.0,0.033333333,0.0,0.8,May,2,2,3,2,Returning_Visitor,False,0
9156,11.0,286.9333333,0.0,0.0,119.0,7609.82065,0.0032,0.015231111,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False,0
10902,9.0,124.0,1.0,61.5,25.0,432.16666669999995,0.0,0.007692308,0.0,0.0,Dec,2,2,8,2,New_Visitor,False,0
24,0.0,-1.0,0.0,-1.0,1.0,-1.0,0.2,0.2,0.0,0.0,Feb,2,2,4,1,Returning_Visitor,True,0
3363,0.0,0.0,0.0,0.0,8.0,82.83333333,0.0,0.00625,0.0,0.0,May,1,1,1,4,Returning_Visitor,True,0
1088,0.0,0.0,0.0,0.0,27.0,845.5,0.0,0.0074074069999999995,0.0,0.0,Mar,4,1,1,11,Returning_Visitor,True,0
8733,3.0,99.75,0.0,0.0,31.0,835.5833332999999,0.0,0.006451613,47.44850792,0.0,Nov,2,2,1,10,Returning_Visitor,False,1
11278,4.0,91.0,2.0,9.5,104.0,2856.9936,0.016929293,0.041369348,0.0,0.0,Dec,2,2,2,10,Returning_Visitor,False,0
2841,0.0,0.0,0.0,0.0,6.0,270.2142857,0.0,0.0375,0.0,0.0,May,3,2,9,2,Returning_Visitor,False,0
7537,4.0,60.2,0.0,0.0,13.0,409.83712119999996,0.0,0.005882353000000001,20.10126693,0.0,Oct,1,1,4,2,New_Visitor,False,1
7470,0.0,0.0,0.0,0.0,7.0,96.0,0.0,0.025,54.20146753,0.0,Nov,2,2,1,2,New_Visitor,False,1
11483,1.0,59.5,0.0,0.0,39.0,650.8333332999999,0.0,0.003070175,0.0,0.0,Nov,1,2,1,11,Returning_Visitor,True,1
4152,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.8,May,2,2,3,13,Returning_Visitor,False,0
695,5.0,100.91666670000001,0.0,0.0,56.0,1432.223333,0.0,0.002185792,69.43043195,0.0,Mar,2,2,3,3,Returning_Visitor,True,1
11307,0.0,0.0,0.0,0.0,12.0,680.5,0.0,0.018181818,42.422531,0.0,Dec,2,2,6,10,Returning_Visitor,False,1
6337,3.0,84.5,0.0,0.0,346.0,12541.77628,0.001709402,0.006473478,5.1771068410000005,0.0,Aug,2,2,3,1,Returning_Visitor,True,1
1227,0.0,0.0,0.0,0.0,6.0,69.5,0.0,0.033333333,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,False,0
1999,3.0,188.0,0.0,0.0,22.0,1436.45,0.0,0.009090909,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,0
276,4.0,15.0,0.0,0.0,10.0,197.2,0.0,0.016666667,38.99,0.0,Mar,1,1,1,3,Returning_Visitor,True,1
5929,4.0,135.4,0.0,0.0,2.0,46.8,0.0,0.0375,0.0,0.0,Sep,1,1,5,2,Returning_Visitor,False,1
2953,0.0,0.0,0.0,0.0,53.0,2309.995238,0.047479439000000005,0.06394752,0.0,0.4,May,3,2,1,3,Returning_Visitor,False,0
3637,0.0,0.0,0.0,0.0,4.0,59.0,0.125,0.175,0.0,0.8,May,2,2,4,1,Returning_Visitor,False,0
3906,1.0,4.0,0.0,0.0,31.0,1075.759524,0.0,0.007758620999999999,0.0,0.0,May,2,6,2,11,New_Visitor,False,0
4778,8.0,26.41666667,1.0,391.0,61.0,1037.807143,0.003174603,0.027115142000000002,0.0,0.6,May,2,5,2,2,Returning_Visitor,False,0
5845,11.0,603.8,2.0,102.75,305.0,5018.328289,0.001607717,0.005625881,0.0,0.0,Oct,3,2,6,3,Returning_Visitor,False,0
11955,0.0,0.0,0.0,0.0,9.0,329.25,0.05,0.075,38.83384563,0.0,Dec,3,2,4,1,Returning_Visitor,False,1
4117,0.0,0.0,0.0,0.0,3.0,293.5,0.0,0.133333333,0.0,0.4,May,2,2,1,5,Returning_Visitor,False,0
1137,1.0,156.1428571,0.0,0.0,18.0,1181.198413,0.0,0.048235294000000005,0.0,0.0,Mar,3,2,4,1,Returning_Visitor,False,0
2767,0.0,0.0,0.0,0.0,35.0,1386.716667,0.02,0.039269841,14.96432,0.0,May,1,8,4,20,Returning_Visitor,True,1
8182,6.0,109.66666670000001,0.0,0.0,7.0,86.16666667,0.006666666999999999,0.051111110999999994,0.0,0.0,Dec,2,5,7,2,Returning_Visitor,False,1
9787,0.0,0.0,0.0,0.0,2.0,64.5,0.0,0.05,0.0,0.0,Nov,3,2,8,2,Returning_Visitor,False,0
7661,9.0,254.5,0.0,0.0,26.0,712.2714286,0.006060606,0.028282828,1.725866353,0.0,Sep,2,5,2,3,Returning_Visitor,False,0
10695,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.0,0.0,Dec,1,1,2,1,Returning_Visitor,False,0
2490,2.0,90.0,0.0,0.0,22.0,650.6666667000001,0.026086957,0.045217390999999996,0.0,0.0,May,2,2,4,1,Returning_Visitor,False,0
11934,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,1,1,1,2,New_Visitor,False,0
7742,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.1,0.0,0.0,Nov,2,4,1,5,New_Visitor,False,0
3935,6.0,142.3,0.0,0.0,108.0,1479.083333,0.0017857139999999999,0.007142857,0.0,0.8,May,2,2,1,6,Returning_Visitor,False,0
2384,3.0,42.33333333,0.0,0.0,64.0,2471.391775,0.005555556,0.020580808,6.221045455,0.6,May,2,2,2,4,Returning_Visitor,False,1
8016,2.0,21.0,1.0,802.5,48.0,2073.916667,0.003921569000000001,0.02627451,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,True,0
7084,0.0,0.0,0.0,0.0,54.0,4749.25,0.0049382720000000005,0.029938272000000002,8.285119366,0.0,Oct,2,2,8,1,Returning_Visitor,True,1
115,0.0,0.0,0.0,0.0,12.0,317.8333333,0.0,0.005555556,0.0,0.0,Feb,1,1,1,4,Returning_Visitor,True,0
1863,0.0,0.0,0.0,0.0,3.0,51.5,0.0,0.066666667,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,True,0
3119,3.0,148.66666669999998,0.0,0.0,23.0,908.4666667000001,0.033333333,0.052840909000000005,25.61645833,0.8,May,3,2,1,13,Returning_Visitor,False,0
4258,3.0,117.0,0.0,0.0,5.0,68.0,0.0,0.033333333,0.0,1.0,May,2,2,6,5,New_Visitor,True,0
11373,7.0,280.2666667,0.0,0.0,11.0,329.6833333,0.0,0.023076923,0.0,0.0,Dec,2,2,7,2,Returning_Visitor,False,0
2819,0.0,0.0,0.0,0.0,15.0,1999.8333329999998,0.015384615,0.020512821,0.0,0.0,May,2,10,7,4,Returning_Visitor,False,0
9407,1.0,6.333333333,0.0,0.0,36.0,1378.166667,0.005555556,0.026587302,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,True,0
9266,3.0,89.5,0.0,0.0,48.0,1572.2,0.017687075,0.03888540000000001,20.11392747,0.0,Nov,4,2,1,3,Returning_Visitor,False,1
11193,5.0,55.5,2.0,132.5,61.0,2190.429367,0.013846154,0.038778999,0.0,0.0,Nov,3,2,3,13,Returning_Visitor,False,0
4699,0.0,0.0,0.0,0.0,23.0,790.1666667000001,0.0,0.026086957,0.0,0.8,May,3,2,2,13,Returning_Visitor,False,0
3802,2.0,90.0,0.0,0.0,3.0,202.83333330000002,0.0,0.013333333000000001,0.0,0.0,May,3,2,7,2,Returning_Visitor,False,0
6068,0.0,0.0,0.0,0.0,2.0,93.6,0.0,0.05,0.0,0.0,Oct,2,4,1,2,Returning_Visitor,True,0
3536,1.0,64.0,0.0,0.0,33.0,1564.17381,0.00625,0.003506944,10.12275,0.0,May,1,1,2,5,Returning_Visitor,True,0
3825,2.0,72.5,0.0,0.0,10.0,1580.0,0.0,0.018181818,100.09636359999999,0.0,May,2,2,1,2,Returning_Visitor,False,1
6642,2.0,33.2,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,Oct,2,5,3,2,New_Visitor,True,0
10652,0.0,0.0,0.0,0.0,4.0,57.66666667,0.0,0.025,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,0
1946,5.0,146.0,0.0,0.0,8.0,489.0,0.0,0.015384615,0.0,0.0,Mar,2,2,8,3,Returning_Visitor,False,0
11958,0.0,0.0,0.0,0.0,44.0,1127.566667,0.006818182,0.021969697000000003,0.0,0.0,Nov,4,2,1,3,Returning_Visitor,False,0
